long,lat,value
307.500000, -20.500000, -0.037904
308.500000, -20.500000, -0.053611
309.500000, -20.500000, -0.143213
310.500000, -20.500000, -0.257446
311.500000, -20.500000, -0.364706
312.500000, -20.500000, -0.451062
313.500000, -20.500000, -0.537415
314.500000, -20.500000, -0.572873
315.500000, -20.500000, -0.591367
316.500000, -20.500000, -0.590363
317.500000, -20.500000, -0.530862
318.500000, -20.500000, -0.471363
319.500000, -20.500000, -0.653603
13.500000, -19.500000, -0.082279
14.500000, -19.500000, 0.011298
15.500000, -19.500000, 0.138449
16.500000, -19.500000, 0.231346
17.500000, -19.500000, 0.221480
18.500000, -19.500000, 0.211614
19.500000, -19.500000, 0.189391
20.500000, -19.500000, 0.163050
21.500000, -19.500000, 0.119470
22.500000, -19.500000, 0.024171
23.500000, -19.500000, -0.071128
24.500000, -19.500000, -0.114226
25.500000, -19.500000, -0.139925
26.500000, -19.500000, -0.174879
27.500000, -19.500000, -0.237609
28.500000, -19.500000, -0.300338
29.500000, -19.500000, -0.390617
30.500000, -19.500000, -0.490080
31.500000, -19.500000, -0.598647
32.500000, -19.500000, -0.734526
33.500000, -19.500000, -0.870406
34.500000, -19.500000, -0.662812
44.500000, -19.500000, 0.293617
45.500000, -19.500000, 0.232830
46.500000, -19.500000, 0.139969
47.500000, -19.500000, -0.049128
48.500000, -19.500000, -0.238223
121.500000, -19.500000, 0.307298
122.500000, -19.500000, 0.223811
123.500000, -19.500000, 0.140323
124.500000, -19.500000, 0.048964
125.500000, -19.500000, -0.045018
126.500000, -19.500000, -0.140350
127.500000, -19.500000, -0.239729
128.500000, -19.500000, -0.339109
129.500000, -19.500000, -0.377065
130.500000, -19.500000, -0.394545
131.500000, -19.500000, -0.375250
132.500000, -19.500000, -0.245625
133.500000, -19.500000, -0.116001
134.500000, -19.500000, -0.100418
135.500000, -19.500000, -0.122848
136.500000, -19.500000, -0.140011
137.500000, -19.500000, -0.141376
138.500000, -19.500000, -0.142741
139.500000, -19.500000, 0.004872
140.500000, -19.500000, 0.202146
141.500000, -19.500000, 0.354073
142.500000, -19.500000, 0.369963
143.500000, -19.500000, 0.385851
144.500000, -19.500000, 0.312710
145.500000, -19.500000, 0.209889
146.500000, -19.500000, 0.140534
290.500000, -19.500000, 0.132438
291.500000, -19.500000, 0.171642
292.500000, -19.500000, 0.162890
293.500000, -19.500000, 0.154139
294.500000, -19.500000, 0.133433
295.500000, -19.500000, 0.108740
296.500000, -19.500000, 0.081427
297.500000, -19.500000, 0.046260
298.500000, -19.500000, 0.011094
299.500000, -19.500000, 0.040957
300.500000, -19.500000, 0.092495
301.500000, -19.500000, 0.147145
302.500000, -19.500000, 0.211126
303.500000, -19.500000, 0.275105
304.500000, -19.500000, 0.200331
305.500000, -19.500000, 0.079306
306.500000, -19.500000, -0.026600
307.500000, -19.500000, -0.087154
308.500000, -19.500000, -0.147709
309.500000, -19.500000, -0.253161
310.500000, -19.500000, -0.373581
311.500000, -19.500000, -0.487253
312.500000, -19.500000, -0.580685
313.500000, -19.500000, -0.674114
314.500000, -19.500000, -0.706275
315.500000, -19.500000, -0.718013
316.500000, -19.500000, -0.720583
317.500000, -19.500000, -0.695651
318.500000, -19.500000, -0.670722
319.500000, -19.500000, -0.808170
12.500000, -18.500000, -0.107548
13.500000, -18.500000, -0.116330
14.500000, -18.500000, -0.015779
15.500000, -18.500000, 0.121217
16.500000, -18.500000, 0.217016
17.500000, -18.500000, 0.189227
18.500000, -18.500000, 0.161438
19.500000, -18.500000, 0.163885
20.500000, -18.500000, 0.176412
21.500000, -18.500000, 0.163068
22.500000, -18.500000, 0.072109
23.500000, -18.500000, -0.018849
24.500000, -18.500000, -0.048239
25.500000, -18.500000, -0.057106
26.500000, -18.500000, -0.077624
27.500000, -18.500000, -0.133099
28.500000, -18.500000, -0.188573
29.500000, -18.500000, -0.288007
30.500000, -18.500000, -0.402092
31.500000, -18.500000, -0.529190
32.500000, -18.500000, -0.695325
33.500000, -18.500000, -0.861461
34.500000, -18.500000, -0.626291
35.500000, -18.500000, -0.257352
36.500000, -18.500000, 0.028120
44.500000, -18.500000, 0.408365
45.500000, -18.500000, 0.315235
46.500000, -18.500000, 0.196690
47.500000, -18.500000, 0.001904
48.500000, -18.500000, -0.192880
122.500000, -18.500000, 0.283629
123.500000, -18.500000, 0.215882
124.500000, -18.500000, 0.121990
125.500000, -18.500000, 0.019382
126.500000, -18.500000, -0.084678
127.500000, -18.500000, -0.193094
128.500000, -18.500000, -0.301508
129.500000, -18.500000, -0.353929
130.500000, -18.500000, -0.387686
131.500000, -18.500000, -0.380291
132.500000, -18.500000, -0.249445
133.500000, -18.500000, -0.118599
134.500000, -18.500000, -0.111805
135.500000, -18.500000, -0.146363
136.500000, -18.500000, -0.169226
137.500000, -18.500000, -0.157009
138.500000, -18.500000, -0.144791
139.500000, -18.500000, 0.005499
140.500000, -18.500000, 0.201816
141.500000, -18.500000, 0.351590
142.500000, -18.500000, 0.361738
143.500000, -18.500000, 0.371887
144.500000, -18.500000, 0.235592
145.500000, -18.500000, 0.050480
146.500000, -18.500000, -0.073311
289.500000, -18.500000, 0.113723
290.500000, -18.500000, 0.169040
291.500000, -18.500000, 0.200065
292.500000, -18.500000, 0.158216
293.500000, -18.500000, 0.116367
294.500000, -18.500000, 0.102753
295.500000, -18.500000, 0.098548
296.500000, -18.500000, 0.081409
297.500000, -18.500000, 0.025458
298.500000, -18.500000, -0.030495
299.500000, -18.500000, -0.041286
300.500000, -18.500000, -0.037024
301.500000, -18.500000, -0.003386
302.500000, -18.500000, 0.118382
303.500000, -18.500000, 0.240153
304.500000, -18.500000, 0.184017
305.500000, -18.500000, 0.068591
306.500000, -18.500000, -0.044402
307.500000, -18.500000, -0.150074
308.500000, -18.500000, -0.255744
309.500000, -18.500000, -0.363377
310.500000, -18.500000, -0.471663
311.500000, -18.500000, -0.579344
312.500000, -18.500000, -0.685211
313.500000, -18.500000, -0.791083
314.500000, -18.500000, -0.818541
315.500000, -18.500000, -0.819867
316.500000, -18.500000, -0.820725
317.500000, -18.500000, -0.820184
318.500000, -18.500000, -0.819643
319.500000, -18.500000, -0.927781
12.500000, -17.500000, -0.184404
13.500000, -17.500000, -0.230820
14.500000, -17.500000, -0.134416
15.500000, -17.500000, 0.009594
16.500000, -17.500000, 0.119578
17.500000, -17.500000, 0.127488
18.500000, -17.500000, 0.135397
19.500000, -17.500000, 0.148842
20.500000, -17.500000, 0.164133
21.500000, -17.500000, 0.156713
22.500000, -17.500000, 0.081166
23.500000, -17.500000, 0.005621
24.500000, -17.500000, -0.013608
25.500000, -17.500000, -0.014065
26.500000, -17.500000, -0.025993
27.500000, -17.500000, -0.072336
28.500000, -17.500000, -0.118680
29.500000, -17.500000, -0.217337
30.500000, -17.500000, -0.333434
31.500000, -17.500000, -0.446900
32.500000, -17.500000, -0.552474
33.500000, -17.500000, -0.658047
34.500000, -17.500000, -0.508780
35.500000, -17.500000, -0.274566
36.500000, -17.500000, -0.063694
37.500000, -17.500000, 0.077149
44.500000, -17.500000, 0.352042
45.500000, -17.500000, 0.184072
46.500000, -17.500000, 0.024354
47.500000, -17.500000, -0.110606
48.500000, -17.500000, -0.245569
49.500000, -17.500000, -0.104916
123.500000, -17.500000, 0.331159
124.500000, -17.500000, 0.270414
125.500000, -17.500000, 0.183686
126.500000, -17.500000, 0.083727
127.500000, -17.500000, -0.055915
128.500000, -17.500000, -0.195556
129.500000, -17.500000, -0.262460
130.500000, -17.500000, -0.305120
131.500000, -17.500000, -0.322507
132.500000, -17.500000, -0.264086
133.500000, -17.500000, -0.205662
134.500000, -17.500000, -0.211311
135.500000, -17.500000, -0.238312
136.500000, -17.500000, -0.253364
137.500000, -17.500000, -0.232556
138.500000, -17.500000, -0.211750
139.500000, -17.500000, -0.063127
140.500000, -17.500000, 0.128102
141.500000, -17.500000, 0.277953
142.500000, -17.500000, 0.303676
143.500000, -17.500000, 0.329398
144.500000, -17.500000, 0.104253
145.500000, -17.500000, -0.204515
289.500000, -17.500000, 0.128201
290.500000, -17.500000, 0.117008
291.500000, -17.500000, 0.091052
292.500000, -17.500000, 0.020802
293.500000, -17.500000, -0.049445
294.500000, -17.500000, -0.035683
295.500000, -17.500000, 0.006081
296.500000, -17.500000, 0.037029
297.500000, -17.500000, 0.035544
298.500000, -17.500000, 0.034057
299.500000, -17.500000, 0.039923
300.500000, -17.500000, 0.048239
301.500000, -17.500000, 0.079959
302.500000, -17.500000, 0.181895
303.500000, -17.500000, 0.283829
304.500000, -17.500000, 0.197169
305.500000, -17.500000, 0.047644
306.500000, -17.500000, -0.102396
307.500000, -17.500000, -0.253994
308.500000, -17.500000, -0.405591
309.500000, -17.500000, -0.474386
310.500000, -17.500000, -0.515575
311.500000, -17.500000, -0.580065
312.500000, -17.500000, -0.714455
313.500000, -17.500000, -0.848847
314.500000, -17.500000, -0.867403
315.500000, -17.500000, -0.847344
316.500000, -17.500000, -0.830628
317.500000, -17.500000, -0.823948
318.500000, -17.500000, -0.817269
319.500000, -17.500000, -0.942518
320.500000, -17.500000, -1.111749
12.500000, -16.500000, -0.261259
13.500000, -16.500000, -0.345309
14.500000, -16.500000, -0.253054
15.500000, -16.500000, -0.102030
16.500000, -16.500000, 0.022139
17.500000, -16.500000, 0.065748
18.500000, -16.500000, 0.109355
19.500000, -16.500000, 0.133799
20.500000, -16.500000, 0.151852
21.500000, -16.500000, 0.150361
22.500000, -16.500000, 0.090225
23.500000, -16.500000, 0.030091
24.500000, -16.500000, 0.021023
25.500000, -16.500000, 0.028977
26.500000, -16.500000, 0.025638
27.500000, -16.500000, -0.011571
28.500000, -16.500000, -0.048783
29.500000, -16.500000, -0.146667
30.500000, -16.500000, -0.264776
31.500000, -16.500000, -0.364610
32.500000, -16.500000, -0.409622
33.500000, -16.500000, -0.454631
34.500000, -16.500000, -0.391268
35.500000, -16.500000, -0.291778
36.500000, -16.500000, -0.155509
37.500000, -16.500000, 0.091106
38.500000, -16.500000, 0.337719
44.500000, -16.500000, 0.295720
45.500000, -16.500000, 0.052913
46.500000, -16.500000, -0.147982
47.500000, -16.500000, -0.223120
48.500000, -16.500000, -0.298259
49.500000, -16.500000, -0.196922
123.500000, -16.500000, 0.446436
124.500000, -16.500000, 0.418842
125.500000, -16.500000, 0.347988
126.500000, -16.500000, 0.252130
127.500000, -16.500000, 0.081262
128.500000, -16.500000, -0.089603
129.500000, -16.500000, -0.170990
130.500000, -16.500000, -0.222553
131.500000, -16.500000, -0.264723
132.500000, -16.500000, -0.278725
133.500000, -16.500000, -0.292727
134.500000, -16.500000, -0.310814
135.500000, -16.500000, -0.330262
136.500000, -16.500000, -0.337501
137.500000, -16.500000, -0.308105
141.500000, -16.500000, 0.204317
142.500000, -16.500000, 0.245613
143.500000, -16.500000, 0.286911
144.500000, -16.500000, -0.027085
145.500000, -16.500000, -0.459512
287.500000, -16.500000, 0.086677
288.500000, -16.500000, 0.178101
289.500000, -16.500000, 0.142679
290.500000, -16.500000, 0.064976
291.500000, -16.500000, -0.017962
292.500000, -16.500000, -0.116608
293.500000, -16.500000, -0.215258
294.500000, -16.500000, -0.174120
295.500000, -16.500000, -0.086391
296.500000, -16.500000, -0.007346
297.500000, -16.500000, 0.045632
298.500000, -16.500000, 0.098609
299.500000, -16.500000, 0.121132
300.500000, -16.500000, 0.133499
301.500000, -16.500000, 0.163303
302.500000, -16.500000, 0.245407
303.500000, -16.500000, 0.327508
304.500000, -16.500000, 0.210321
305.500000, -16.500000, 0.026699
306.500000, -16.500000, -0.160396
307.500000, -16.500000, -0.357920
308.500000, -16.500000, -0.555442
309.500000, -16.500000, -0.585392
310.500000, -16.500000, -0.559485
311.500000, -16.500000, -0.580784
312.500000, -16.500000, -0.743700
313.500000, -16.500000, -0.906614
314.500000, -16.500000, -0.916262
315.500000, -16.500000, -0.874817
316.500000, -16.500000, -0.840533
317.500000, -16.500000, -0.827711
318.500000, -16.500000, -0.814892
319.500000, -16.500000, -0.957257
320.500000, -16.500000, -1.151354
12.500000, -15.500000, -0.360171
13.500000, -15.500000, -0.489296
14.500000, -15.500000, -0.383882
15.500000, -15.500000, -0.200292
16.500000, -15.500000, -0.041939
17.500000, -15.500000, 0.040693
18.500000, -15.500000, 0.123327
19.500000, -15.500000, 0.150113
20.500000, -15.500000, 0.158282
21.500000, -15.500000, 0.153292
22.500000, -15.500000, 0.108821
23.500000, -15.500000, 0.064347
24.500000, -15.500000, 0.057262
25.500000, -15.500000, 0.062640
26.500000, -15.500000, 0.064648
27.500000, -15.500000, 0.056549
28.500000, -15.500000, 0.048451
29.500000, -15.500000, -0.025838
30.500000, -15.500000, -0.122190
31.500000, -15.500000, -0.207598
32.500000, -15.500000, -0.260175
33.500000, -15.500000, -0.312752
34.500000, -15.500000, -0.285638
35.500000, -15.500000, -0.231961
36.500000, -15.500000, -0.125588
37.500000, -15.500000, 0.138875
38.500000, -15.500000, 0.403340
39.500000, -15.500000, 0.490139
47.500000, -15.500000, -0.115543
48.500000, -15.500000, -0.153015
49.500000, -15.500000, -0.183273
50.500000, -15.500000, -0.211126
125.500000, -15.500000, 0.257148
126.500000, -15.500000, 0.154432
127.500000, -15.500000, 0.039023
128.500000, -15.500000, -0.076388
129.500000, -15.500000, -0.127223
130.500000, -15.500000, -0.156533
131.500000, -15.500000, -0.204854
132.500000, -15.500000, -0.310210
133.500000, -15.500000, -0.415567
134.500000, -15.500000, -0.471248
135.500000, -15.500000, -0.510373
141.500000, -15.500000, -0.042015
142.500000, -15.500000, -0.049479
143.500000, -15.500000, -0.056941
144.500000, -15.500000, -0.284326
285.500000, -15.500000, 0.029993
286.500000, -15.500000, 0.045897
287.500000, -15.500000, 0.064862
288.500000, -15.500000, 0.083828
289.500000, -15.500000, 0.057918
290.500000, -15.500000, 0.017050
291.500000, -15.500000, -0.030878
292.500000, -15.500000, -0.099981
293.500000, -15.500000, -0.169083
294.500000, -15.500000, -0.144405
295.500000, -15.500000, -0.088468
296.500000, -15.500000, -0.036024
297.500000, -15.500000, 0.005929
298.500000, -15.500000, 0.047882
299.500000, -15.500000, 0.055521
300.500000, -15.500000, 0.051716
301.500000, -15.500000, 0.052584
302.500000, -15.500000, 0.067448
303.500000, -15.500000, 0.082312
304.500000, -15.500000, -0.016273
305.500000, -15.500000, -0.152676
306.500000, -15.500000, -0.291010
307.500000, -15.500000, -0.435136
308.500000, -15.500000, -0.579260
309.500000, -15.500000, -0.616404
310.500000, -15.500000, -0.617884
311.500000, -15.500000, -0.651642
312.500000, -15.500000, -0.782214
313.500000, -15.500000, -0.912788
314.500000, -15.500000, -0.908201
315.500000, -15.500000, -0.858554
316.500000, -15.500000, -0.820699
317.500000, -15.500000, -0.818207
318.500000, -15.500000, -0.815714
319.500000, -15.500000, -0.994894
320.500000, -15.500000, -1.234630
12.500000, -14.500000, -0.466436
13.500000, -14.500000, -0.643115
14.500000, -14.500000, -0.518777
15.500000, -14.500000, -0.294098
16.500000, -14.500000, -0.094898
17.500000, -14.500000, 0.027867
18.500000, -14.500000, 0.150635
19.500000, -14.500000, 0.176878
20.500000, -14.500000, 0.170949
21.500000, -14.500000, 0.159320
22.500000, -14.500000, 0.130596
23.500000, -14.500000, 0.101869
24.500000, -14.500000, 0.094042
25.500000, -14.500000, 0.093180
26.500000, -14.500000, 0.099451
27.500000, -14.500000, 0.127125
28.500000, -14.500000, 0.154801
29.500000, -14.500000, 0.111714
30.500000, -14.500000, 0.045042
31.500000, -14.500000, -0.025676
32.500000, -14.500000, -0.108530
33.500000, -14.500000, -0.191381
34.500000, -14.500000, -0.183969
35.500000, -14.500000, -0.146470
36.500000, -14.500000, -0.055089
37.500000, -14.500000, 0.197918
38.500000, -14.500000, 0.450922
39.500000, -14.500000, 0.581579
40.500000, -14.500000, 0.671448
48.500000, -14.500000, 0.058204
49.500000, -14.500000, -0.134398
125.500000, -14.500000, 0.081266
126.500000, -14.500000, -0.031967
127.500000, -14.500000, -0.063026
129.500000, -14.500000, -0.099358
130.500000, -14.500000, -0.096029
131.500000, -14.500000, -0.144290
132.500000, -14.500000, -0.347312
133.500000, -14.500000, -0.550332
134.500000, -14.500000, -0.651994
135.500000, -14.500000, -0.719867
142.500000, -14.500000, -0.423580
143.500000, -14.500000, -0.501249
284.500000, -14.500000, 0.046260
285.500000, -14.500000, 0.097961
286.500000, -14.500000, 0.114790
287.500000, -14.500000, 0.027003
288.500000, -14.500000, -0.060787
289.500000, -14.500000, -0.059925
290.500000, -14.500000, -0.029509
291.500000, -14.500000, -0.011762
292.500000, -14.500000, -0.032004
293.500000, -14.500000, -0.052246
294.500000, -14.500000, -0.058639
295.500000, -14.500000, -0.060410
296.500000, -14.500000, -0.059464
297.500000, -14.500000, -0.050368
298.500000, -14.500000, -0.041266
299.500000, -14.500000, -0.059031
300.500000, -14.500000, -0.085747
301.500000, -14.500000, -0.122828
302.500000, -14.500000, -0.190999
303.500000, -14.500000, -0.259173
304.500000, -14.500000, -0.322781
305.500000, -14.500000, -0.384862
306.500000, -14.500000, -0.445825
307.500000, -14.500000, -0.503449
308.500000, -14.500000, -0.561073
309.500000, -14.500000, -0.620751
310.500000, -14.500000, -0.681115
311.500000, -14.500000, -0.745875
312.500000, -14.500000, -0.823819
313.500000, -14.500000, -0.901764
314.500000, -14.500000, -0.881163
315.500000, -14.500000, -0.827712
316.500000, -14.500000, -0.790955
317.500000, -14.500000, -0.804280
318.500000, -14.500000, -0.817603
319.500000, -14.500000, -1.040162
320.500000, -14.500000, -1.332464
13.500000, -13.500000, -0.752850
14.500000, -13.500000, -0.608805
15.500000, -13.500000, -0.347055
16.500000, -13.500000, -0.115814
17.500000, -13.500000, 0.023913
18.500000, -13.500000, 0.163635
19.500000, -13.500000, 0.182806
20.500000, -13.500000, 0.161793
21.500000, -13.500000, 0.141469
22.500000, -13.500000, 0.123204
23.500000, -13.500000, 0.104940
24.500000, -13.500000, 0.103974
25.500000, -13.500000, 0.108777
26.500000, -13.500000, 0.123717
27.500000, -13.500000, 0.169068
28.500000, -13.500000, 0.214419
29.500000, -13.500000, 0.192087
30.500000, -13.500000, 0.147192
31.500000, -13.500000, 0.087836
32.500000, -13.500000, -0.014914
33.500000, -13.500000, -0.117659
34.500000, -13.500000, -0.129444
35.500000, -13.500000, -0.110908
36.500000, -13.500000, -0.037970
37.500000, -13.500000, 0.198179
38.500000, -13.500000, 0.434326
39.500000, -13.500000, 0.602515
40.500000, -13.500000, 0.748054
49.500000, -13.500000, -0.116005
130.500000, -13.500000, -0.086329
131.500000, -13.500000, -0.153495
132.500000, -13.500000, -0.417196
133.500000, -13.500000, -0.680897
134.500000, -13.500000, -0.814268
135.500000, -13.500000, -0.904191
284.500000, -13.500000, 0.073882
285.500000, -13.500000, 0.144998
286.500000, -13.500000, 0.163095
287.500000, -13.500000, 0.022130
288.500000, -13.500000, -0.118836
289.500000, -13.500000, -0.097775
290.500000, -13.500000, -0.022715
291.500000, -13.500000, 0.035197
292.500000, -13.500000, 0.041685
293.500000, -13.500000, 0.048168
294.500000, -13.500000, 0.012208
295.500000, -13.500000, -0.037902
296.500000, -13.500000, -0.079310
297.500000, -13.500000, -0.094616
298.500000, -13.500000, -0.109922
299.500000, -13.500000, -0.148158
300.500000, -13.500000, -0.194035
301.500000, -13.500000, -0.259403
302.500000, -13.500000, -0.383249
303.500000, -13.500000, -0.507094
304.500000, -13.500000, -0.539011
305.500000, -13.500000, -0.540289
306.500000, -13.500000, -0.541329
307.500000, -13.500000, -0.541677
308.500000, -13.500000, -0.542023
309.500000, -13.500000, -0.617856
310.500000, -13.500000, -0.718848
311.500000, -13.500000, -0.803466
312.500000, -13.500000, -0.838960
313.500000, -13.500000, -0.874453
314.500000, -13.500000, -0.852683
315.500000, -13.500000, -0.811825
316.500000, -13.500000, -0.787346
317.500000, -13.500000, -0.812019
318.500000, -13.500000, -0.836691
319.500000, -13.500000, -1.074665
320.500000, -13.500000, -1.383742
13.500000, -12.500000, -0.730328
14.500000, -12.500000, -0.564241
15.500000, -12.500000, -0.277463
16.500000, -12.500000, -0.040592
17.500000, -12.500000, 0.046562
18.500000, -12.500000, 0.133718
19.500000, -12.500000, 0.126221
20.500000, -12.500000, 0.087175
21.500000, -12.500000, 0.051972
22.500000, -12.500000, 0.028317
23.500000, -12.500000, 0.004660
24.500000, -12.500000, 0.033375
25.500000, -12.500000, 0.079546
26.500000, -12.500000, 0.116360
27.500000, -12.500000, 0.125107
28.500000, -12.500000, 0.133852
29.500000, -12.500000, 0.100926
30.500000, -12.500000, 0.054109
31.500000, -12.500000, -0.003881
32.500000, -12.500000, -0.095383
33.500000, -12.500000, -0.186884
34.500000, -12.500000, -0.216354
35.500000, -12.500000, -0.225148
36.500000, -12.500000, -0.180974
37.500000, -12.500000, 0.022105
38.500000, -12.500000, 0.225186
39.500000, -12.500000, 0.411962
40.500000, -12.500000, 0.593307
49.500000, -12.500000, -0.189039
131.500000, -12.500000, -0.371993
132.500000, -12.500000, -0.585432
133.500000, -12.500000, -0.798866
134.500000, -12.500000, -0.921125
135.500000, -12.500000, -1.012994
283.500000, -12.500000, 0.049348
284.500000, -12.500000, 0.090919
285.500000, -12.500000, 0.129248
286.500000, -12.500000, 0.149642
287.500000, -12.500000, 0.116233
288.500000, -12.500000, 0.082820
289.500000, -12.500000, 0.104325
290.500000, -12.500000, 0.144121
291.500000, -12.500000, 0.165680
292.500000, -12.500000, 0.132502
293.500000, -12.500000, 0.099323
294.500000, -12.500000, 0.038291
295.500000, -12.500000, -0.032031
296.500000, -12.500000, -0.088359
297.500000, -12.500000, -0.102727
298.500000, -12.500000, -0.117092
299.500000, -12.500000, -0.161016
300.500000, -12.500000, -0.214786
301.500000, -12.500000, -0.279469
302.500000, -12.500000, -0.376892
303.500000, -12.500000, -0.474315
304.500000, -12.500000, -0.484430
305.500000, -12.500000, -0.465445
306.500000, -12.500000, -0.458889
307.500000, -12.500000, -0.489643
308.500000, -12.500000, -0.520393
309.500000, -12.500000, -0.593233
310.500000, -12.500000, -0.680100
311.500000, -12.500000, -0.751141
312.500000, -12.500000, -0.774705
313.500000, -12.500000, -0.798267
314.500000, -12.500000, -0.819861
315.500000, -12.500000, -0.840796
316.500000, -12.500000, -0.862151
317.500000, -12.500000, -0.884763
318.500000, -12.500000, -0.907373
319.500000, -12.500000, -1.076878
320.500000, -12.500000, -1.295350
321.500000, -12.500000, -1.429852
14.500000, -11.500000, -0.519675
15.500000, -11.500000, -0.207872
16.500000, -11.500000, 0.034627
17.500000, -11.500000, 0.069216
18.500000, -11.500000, 0.103803
19.500000, -11.500000, 0.069636
20.500000, -11.500000, 0.012551
21.500000, -11.500000, -0.037522
22.500000, -11.500000, -0.066569
23.500000, -11.500000, -0.095618
24.500000, -11.500000, -0.037224
25.500000, -11.500000, 0.050316
26.500000, -11.500000, 0.109006
27.500000, -11.500000, 0.081146
28.500000, -11.500000, 0.053285
29.500000, -11.500000, 0.009762
30.500000, -11.500000, -0.038976
31.500000, -11.500000, -0.095596
32.500000, -11.500000, -0.175852
33.500000, -11.500000, -0.256108
34.500000, -11.500000, -0.303264
35.500000, -11.500000, -0.339387
36.500000, -11.500000, -0.323978
37.500000, -11.500000, -0.153966
38.500000, -11.500000, 0.016045
39.500000, -11.500000, 0.221409
40.500000, -11.500000, 0.438560
132.500000, -11.500000, -0.753659
283.500000, -11.500000, 0.081819
284.500000, -11.500000, 0.107957
285.500000, -11.500000, 0.113498
286.500000, -11.500000, 0.136188
287.500000, -11.500000, 0.210332
288.500000, -11.500000, 0.284476
289.500000, -11.500000, 0.306418
290.500000, -11.500000, 0.310962
291.500000, -11.500000, 0.296161
292.500000, -11.500000, 0.223317
293.500000, -11.500000, 0.150478
294.500000, -11.500000, 0.064369
295.500000, -11.500000, -0.026157
296.500000, -11.500000, -0.097412
297.500000, -11.500000, -0.110837
298.500000, -11.500000, -0.124265
299.500000, -11.500000, -0.173869
300.500000, -11.500000, -0.235537
301.500000, -11.500000, -0.299533
302.500000, -11.500000, -0.370537
303.500000, -11.500000, -0.441534
304.500000, -11.500000, -0.429848
305.500000, -11.500000, -0.390599
306.500000, -11.500000, -0.376449
307.500000, -11.500000, -0.437605
308.500000, -11.500000, -0.498758
309.500000, -11.500000, -0.568609
310.500000, -11.500000, -0.641348
311.500000, -11.500000, -0.698814
312.500000, -11.500000, -0.710449
313.500000, -11.500000, -0.722084
314.500000, -11.500000, -0.787040
315.500000, -11.500000, -0.869771
316.500000, -11.500000, -0.936952
317.500000, -11.500000, -0.957505
318.500000, -11.500000, -0.978058
319.500000, -11.500000, -1.079094
320.500000, -11.500000, -1.206958
321.500000, -11.500000, -1.339654
322.500000, -11.500000, -1.486842
13.500000, -10.500000, -0.670607
14.500000, -10.500000, -0.505117
15.500000, -10.500000, -0.232834
16.500000, -10.500000, -0.018404
17.500000, -10.500000, 0.022468
18.500000, -10.500000, 0.063342
19.500000, -10.500000, 0.027256
20.500000, -10.500000, -0.034480
21.500000, -10.500000, -0.076909
22.500000, -10.500000, -0.061401
23.500000, -10.500000, -0.045893
24.500000, -10.500000, 0.001611
25.500000, -10.500000, 0.059778
26.500000, -10.500000, 0.103074
27.500000, -10.500000, 0.101741
28.500000, -10.500000, 0.100413
29.500000, -10.500000, 0.044727
30.500000, -10.500000, -0.029076
31.500000, -10.500000, -0.112681
32.500000, -10.500000, -0.225697
33.500000, -10.500000, -0.338713
34.500000, -10.500000, -0.410604
35.500000, -10.500000, -0.468782
36.500000, -10.500000, -0.471667
37.500000, -10.500000, -0.308657
38.500000, -10.500000, -0.145653
39.500000, -10.500000, 0.093338
282.500000, -10.500000, -0.161718
283.500000, -10.500000, -0.165688
284.500000, -10.500000, -0.106534
285.500000, -10.500000, -0.026340
286.500000, -10.500000, 0.070395
287.500000, -10.500000, 0.216738
288.500000, -10.500000, 0.363081
289.500000, -10.500000, 0.415934
290.500000, -10.500000, 0.437616
291.500000, -10.500000, 0.415324
292.500000, -10.500000, 0.261109
293.500000, -10.500000, 0.106893
294.500000, -10.500000, -0.062708
295.500000, -10.500000, -0.237435
296.500000, -10.500000, -0.359805
297.500000, -10.500000, -0.325093
298.500000, -10.500000, -0.290380
299.500000, -10.500000, -0.254326
300.500000, -10.500000, -0.217829
301.500000, -10.500000, -0.197811
302.500000, -10.500000, -0.227226
303.500000, -10.500000, -0.256648
304.500000, -10.500000, -0.248756
305.500000, -10.500000, -0.228421
306.500000, -10.500000, -0.218415
307.500000, -10.500000, -0.239381
308.500000, -10.500000, -0.260343
309.500000, -10.500000, -0.355237
310.500000, -10.500000, -0.474775
311.500000, -10.500000, -0.564399
312.500000, -10.500000, -0.564283
313.500000, -10.500000, -0.564168
314.500000, -10.500000, -0.653612
315.500000, -10.500000, -0.772909
316.500000, -10.500000, -0.874744
317.500000, -10.500000, -0.924186
318.500000, -10.500000, -0.973630
319.500000, -10.500000, -1.061697
320.500000, -10.500000, -1.162640
321.500000, -10.500000, -1.286347
322.500000, -10.500000, -1.478348
13.500000, -9.500000, -0.628511
14.500000, -9.500000, -0.500558
15.500000, -9.500000, -0.289314
16.500000, -9.500000, -0.114187
17.500000, -9.500000, -0.047410
18.500000, -9.500000, 0.019361
19.500000, -9.500000, -0.010391
20.500000, -9.500000, -0.072321
21.500000, -9.500000, -0.099590
22.500000, -9.500000, -0.022878
23.500000, -9.500000, 0.053833
24.500000, -9.500000, 0.076924
25.500000, -9.500000, 0.082140
26.500000, -9.500000, 0.097615
27.500000, -9.500000, 0.143856
28.500000, -9.500000, 0.190102
29.500000, -9.500000, 0.121727
30.500000, -9.500000, 0.015152
31.500000, -9.500000, -0.104893
32.500000, -9.500000, -0.265337
33.500000, -9.500000, -0.425778
34.500000, -9.500000, -0.524748
35.500000, -9.500000, -0.603227
